"Sequence No." "V" "D" "air density" "Humidity" "I" "S_a" "S_b" "y (% relative to rated power)"
"943" 8.504634 233.3007 1.24867920160966 82.421036 0.049038406591042 0.172940395225711 0.126299742319039 32.1433333333333
"944" 8.157276 229.7796 1.24838254226479 81.205246 0.0507497478324872 0.17978084357654 0.10412388216736 31.6333333333333
"945" 8.222635 230.0343 1.24807329547728 79.389987 0.0491468610731232 0.205253494730862 0.100539924029016 30.7566666666667
"946" 7.851812 223.3336 1.24827400540293 80.727777 0.0448248760922956 0.144941433780077 0.07464498185567 26.13
"947" 7.580976 223.1637 1.24873783589243 83.247236 0.0514349207806488 0.157491396238905 0.0836136811226197 28.1566666666667
"948" 7.903971 228.3659 1.24909783374056 82.659473 0.0463449195347503 0.173127116063913 0.135033066628729 25.5233333333333
"949" 8.204319 224.3718 1.24885503591657 82.734854 0.0426254513019301 0.0719565332786272 0.0895639890409443 33.2
"950" 7.799621 215.4447 1.24993502553128 87.316147 0.0520343360273531 0.185783653020431 0.0419362151031818 38.1733333333333
"951" 8.709677 220.0954 1.25026487682288 88.034635 0.0533479370130488 0.10976405329693 0.060159299668243 39.2866666666667
"952" 8.468065 221.1666 1.25051700244653 87.81286 0.0502421981881339 0.127749017442624 0.0624941513317084 33.3933333333333
"953" 8.295437 222.5532 1.25016482384503 88.174881 0.0485126220595732 0.102748803948149 0.0281944725164008 33.2666666666667
"954" 8.126545 226.6826 1.25081988085295 88.292112 0.0503542772482033 0.119968162512868 0.0541092155555566 38.7633333333333
"955" 8.636796 222.8611 1.25073094219854 88.354006 0.0486264350807869 0.108710599463356 0.0495942770887607 34.8733333333333
"956" 8.275837 223.9111 1.25061141525447 87.618263 0.0509120829711847 0.0694662439634091 0.0546979591566812 29.2166666666667
"957" 7.508753 217.2308 1.2505208584549 87.043989 0.058964744212521 0.154987507686413 0.0548137208114231 27.87
"958" 7.359878 216.3623 1.25057125251548 87.504594 0.0559086713122147 0.135333707677469 0.0546366145658029 28.3766666666667
"959" 7.619486 217.7708 1.25035256316163 87.437944 0.0566050255883402 0.102657201901827 0.0516814785700638 26.0666666666667
"960" 7.580928 219.8454 1.25087649668818 87.108854 0.0600758640630804 0.114046525539422 0.0605365443082924 25.3833333333333
"961" 7.248054 215.9297 1.25092574591371 87.016811 0.0618445861468471 0.124845705808078 0.0590690084810228 23.3966666666667
"962" 7.077446 218.0524 1.25082108826695 87.593663 0.0564432282492865 0.115660537714181 0.0460397053316087 24.0466666666667
"963" 7.317663 219.0198 1.25060233883796 87.777549 0.0467568265988745 0.119759834165033 0.0581101422426716 22.87
"964" 7.164538 217.1242 1.25039790797759 88.999494 0.0639959338620299 0.108582974117325 0.0331075692265546 22.21
"965" 6.818319 216.7419 1.25069616554367 90.990705 0.0520625538347502 0.136351625093117 0.0398684204186584 19.36
"966" 6.512711 216.2413 1.25090813482502 91.64194 0.0534083886111329 0.0895027166109412 0.0557921723196014 19.6666666666667
"967" 6.670936 213.8818 1.25156033429577 91.129956 0.0529694183844666 0.0689248158048757 0.04505088653977 22.7866666666667
"968" 6.656838 212.4151 1.25095901776457 90.687994 0.078543912289889 0.0674416733909785 0.0262694671587759 21.93
"969" 7.032216 211.1644 1.25100850245513 90.535451 0.0592909973186262 0.0121262924954744 0.0415636688840061 21.8533333333333
"970" 6.92785 211.8078 1.25103732544158 90.201597 0.0592489733467093 0.0285703978080849 0.0233961362359873 23.3966666666667
"971" 7.262874 211.5114 1.25088971210473 88.968548 0.0553078987739564 0.0171618791953903 0.0421397110460442 26.0233333333333
"972" 6.95571 212.4562 1.25056086915257 88.900507 0.057777840076714 0.0149337416546344 0.0366466568931676 19.6533333333333
"973" 6.797917 211.4854 1.25133284400484 90.169462 0.0741069801234702 0.0576545762322366 0.027761128896531 18.22
"974" 6.26502 200.926 1.25127901824823 91.828604 0.0445779103658089 0.0245242770535615 0.014780916820626 12.2133333333333
"975" 6.573547 203.962 1.25134530370324 91.525103 0.0545969322193939 0.00740001838271873 0.00431398907198208 15.2
"976" 6.104276 219.7443 1.2501097460196 87.285995 0.0739323221951301 0.0371074315592746 0.0247076922097932 15.5266666666667
"977" 7.052297 221.823 1.24997304313051 85.092847 0.0496271356694138 0.0264078454727622 0.0220255375082084 16.2766666666667
"978" 6.461193 222.0585 1.24946681243533 84.229354 0.06534318043123 0.0742490483029478 0.00738512764178651 15.8033333333333
"979" 6.321702 222.3275 1.249081526 84.506673 0.0783898070487979 0.0865308216273509 0.0198819688259121 14.4666666666667
"980" 5.757191 219.0027 1.24916648863478 85.658394 0.0673786226651157 0.0675490014738277 0.000374173496199952 16.7633333333333
"981" 6.554894 221.745 1.24868836026713 85.243407 0.0544295758253299 0.00180596619482065 0.00491102094587753 17.09
"982" 6.419716 224.0326 1.24877763877614 84.884958 0.0509436087203858 0.0122985558353723 0.0191491773309794 15.27
"983" 6.094604 218.4517 1.24911728047273 83.100842 0.0738196443936308 0.0453574612623286 0.0118923230621536 13.9966666666667
"984" 6.146074 220.4411 1.24773437120094 81.40143 0.0587833306269986 0.0450300777411713 0.0342648454543663 14.17
"985" 6.067322 218.4667 1.24798163454114 80.579993 0.0657607425483599 0.046528580788957 0.0107762687184927 11.0666666666667
"986" 5.639063 216.766 1.24810543278645 80.864054 0.0526858274149446 0.0310957323462927 0.0107062133342266 12.3433333333333
"987" 5.479619 217.1717 1.24844716583362 82.611668 0.0612404074078873 0.0264337438876725 0.00431399679658183 6.36333333333333
"988" 4.82577 215.7827 1.24750134596886 83.763785 0.0656794459744248 0.114161637630083 0.00303837492695738 5.73666666666667
"989" 4.945935 217.5452 1.24758193511641 82.469639 0.0825544816096451 0.239242008367865 0.0160201121651972 6.94
"990" 5.699723 219.0095 1.24703457642424 82.427386 0.0534274911254459 0.216865219625426 0.0117710615364195 9.84666666666667
"991" 5.617891 223.0727 1.24736593295792 82.268693 0.0481471249620187 0.369121405814369 0.0174480534634176 10.91
"992" 5.869849 223.5792 1.24652779199725 80.58991 0.0591842481808305 0.401154682625728 0.0371147415467218 12.9366666666667
"993" 6.154927 227.4087 1.24593520756802 74.977704 0.0536244702821008 0.384920594411451 0.0871415350854182 8.95333333333333
"994" 5.698263 229.4254 1.24611877407392 73.21878 0.0580994945301752 0.321663234338779 0.0961838577266318 8.66666666666667
"995" 5.482554 228.96 1.24489796458643 71.262285 0.0450070350424273 0.360578548599437 0.0828310184134369 5.24
"996" 5.282034 229.9802 1.24499283007794 71.576696 0.053457455972453 0.410505285147568 0.0906147219295524 5.23333333333333
"997" 4.630222 227.8874 1.24481689449587 70.181977 0.0647253630603457 0.333390209384423 0.0607167784215851 2.50333333333333
"998" 5.964191 251.7789 1.24276201409887 50.62316 0.0368332436033655 0.193070833467994 0.233744165397295 9.42
"999" 4.801231 259.7203 1.23674077404057 21.656975 0.0359831051661543 0.485784007170417 0.223875410595664 2.52
"1000" 4.076377 261.174 1.23715447977232 26.594733 0.0455894781076431 0.746656947878272 0.181255363082226 1.91
"1001" 4.361472 253.2604 1.23933807569597 42.523428 0.022292395778306 0.437536322637433 0.279210035178479 2.27333333333333
"1002" 5.38555 253.1593 1.24357432740919 52.834955 0.0144063410422334 0.188138692377352 0.224862941310327 6.38
"1003" 4.940065 255.1458 1.24462979358955 57.142302 0.0352657707945138 0.277910853520707 0.158667850459038 3.78
"1004" 4.689117 257.1569 1.24483464363337 57.433903 0.0309900136848793 0.338440622675803 0.16270248566312 3.25
"1005" 4.717106 257.1056 1.24466622264101 57.361101 0.0332572344144906 0.258887744356676 0.16907948514343 3.39333333333333
"1006" 4.701869 256.2636 1.24555511811776 59.319384 0.0298012768964852 0.27179571060253 0.186440884347519 2.55333333333333
"1007" 4.417993 253.2298 1.24575136680595 61.367724 0.0285420099126459 0.260058086780147 0.158986973156259 2.67333333333333
"1008" 4.582442 257.1307 1.24605118794177 63.905833 0.0315756533306914 0.278724001157925 0.124736088740136 2.75
"1009" 4.63497 258.5108 1.24613023898339 64.352954 0.0270570036052013 0.165769879982895 0.137005471058231 2.17
"1010" 4.517612 261.9724 1.24618761267482 65.220612 0.0306269108546728 0.216526013263057 0.140046162658052 1.05666666666667
"1011" 3.988644 264.8288 1.24711530894668 68.817804 0.0510934793879825 0.110339518236308 0.181504484555918 1
"1012" 4.465228 277.321 1.2471706724258 70.59081 0.0368603350153676 0.220289521103335 0.193179522156473 2.13
"1013" 4.434738 282.5785 1.24748336735873 71.900631 0.0345042029540415 0.159440243029096 0.172424411287352 1.82333333333333
"1014" 8.692435 26.95398 1.24650186888507 53.297349 0.115450963970395 0.600957938334753 0.00722422897986274 73.24
"1015" 9.378186 28.86094 1.24830685820236 67.934474 0.134240992874315 0.375467122645946 0.0163515332722537 67.57
"1016" 10.29345 31.50862 1.24826209898943 67.879329 0.0760999373387931 0.180549262688379 0.0414787504523201 68.49
"1017" 11.21182 35.87137 1.24793416939187 68.023938 0.0547151488339984 0.0891029504598569 0.090136338170247 71.4733333333333
"1018" 10.89072 36.99965 1.24771187241494 69.519627 0.0533471983486858 0.0674579331739701 0.0973284256264318 69.23
"1019" 10.09951 43.54207 1.24678291907142 68.224884 0.0722593175312466 0.092533907356844 0.0388232716946724 82.92
"1020" 10.15781 41.7429 1.24804189673257 67.833703 0.0970029465012636 0.106575949491117 0.0245273431978265 75.9266666666667
"1021" 11.34303 37.20175 1.24799017434863 67.260818 0.0554230924188687 0.0316740926576999 0.0551048858066621 84.5366666666667
"1022" 11.22871 39.86945 1.24927126791809 67.841044 0.0746426437230991 0.087140373585277 0.0455709114389848 88.7
"1023" 11.6233 41.55581 1.24879682876766 68.882472 0.0827813443686388 0.0402114602131173 0.0218452319846614 94.5033333333333
"1024" 11.54984 42.28039 1.24983919063465 68.988994 0.0671557268325795 0.13711558653804 0.00540671909109816 85.1133333333333
"1025" 11.1697 40.68281 1.25000472402924 70.714988 0.080388085624502 0.0561379875636544 0.0170817819015189 86.89
"1026" 11.81567 40.81634 1.24956861838534 68.215759 0.0760377024747644 0.0310882309587307 0.020365396123517 90.1766666666667
"1027" 12.45584 40.59742 1.25017139274778 66.072798 0.0648322473634857 0.0657186602633201 0.0511444159031975 93.63
"1028" 11.64141 41.54912 1.24972447204956 67.199126 0.0678878933050206 0.0711923985248999 0.00164690115674762 90.1966666666667
"1029" 11.39354 42.56077 1.25015762533367 66.765694 0.0751765474119545 0.0681501489763494 0.0115100285138127 89.17
"1030" 10.77363 43.54545 1.25028196601839 67.937053 0.0798408428728293 0.091194433634163 0.0130554239080246 85.7
"1031" 10.63724 45.49665 1.25051829491952 67.964031 0.0873282543216097 0.142667507180881 0.0201800100158585 88.02
"1032" 10.22206 45.60726 1.2514941023194 69.624365 0.0696836156312915 0.0607047658920679 0.0263228623340254 85.0033333333333
"1033" 11.03284 45.55239 1.25155611625603 68.428806 0.0744876115306666 0.134014588820165 0.0276775939308636 84.73
"1034" 10.56357 47.47794 1.2515514583843 69.874706 0.0631324353414613 0.0754191993717305 0.0266247121121561 75.9766666666667
"1035" 11.15286 51.9124 1.25180167457626 70.404147 0.0923515582550126 0.0283742129911933 0.0374709978177477 61.7966666666667
"1036" 10.83954 54.35323 1.251704147725 71.112119 0.0658477850536093 0.0558779918886144 0.0428843465429364 51.5533333333333
"1037" 11.59321 53.08074 1.25234446131639 70.618383 0.0745073538735173 0.0713529766061666 0.0478551859576351 72.2366666666667
"1038" 11.69259 55.19985 1.25191713270388 70.32361 0.0465362849462779 0.0475031348656513 0.0423237970156722 72.73
"1039" 11.67884 56.51345 1.25197612889403 71.223602 0.0777370697774779 0.0134498942739656 0.039461230658451 86.1133333333333
"1040" 11.93932 58.41859 1.25179734802791 67.859293 0.0647952060921392 0.0550908067752666 0.0517125254562363 84.33
"1041" 11.283 57.95408 1.25263421387789 67.831125 0.059213693166711 0.0416195701207341 0.0198029416725648 76.2633333333333
"1042" 11.43321 53.7095 1.25318527717404 69.404971 0.0475675772595798 0.0258963436298883 0.0246209364341308 78.8266666666667
"1043" 11.33202 56.85954 1.25407284968553 70.00523 0.0584577418677341 0.005210001966925 0.0227292039380378 75.3666666666667
"1044" 10.97332 56.28537 1.25437869167615 69.606711 0.0718547258259123 0.0814245412583219 0.0425279972302405 66.3733333333333
"1045" 11.37717 55.41201 1.25446507173646 70.169478 0.0606412227293782 0.0341248558014975 0.021415062565166 75.43
"1046" 10.7256 60.11824 1.25400468642982 70.80346 0.0556400481091967 0.0692292448276364 0.0339573820831325 74.64
"1047" 10.58458 57.20209 1.25395945783695 70.5192 0.0674111773920174 0.0275153467259658 0.0214274848497202 57.4233333333333
"1048" 10.67812 52.9723 1.25395038161093 71.47414 0.0644422520069076 0.0450135600272416 0.0280190912005389 42.5733333333333
"1049" 10.94528 52.43784 1.25399602296703 71.673896 0.0594018426207461 0.0460116639483895 0.0554976433058508 49.9733333333333
"1050" 10.65258 53.80108 1.25408021548084 72.513386 0.0554673046341825 0.0251565427133809 0.0458846688156412 39.46
"1051" 10.47287 50.49321 1.25404746299298 73.641103 0.0557016748990487 0.016215709535193 0.0346470459686897 49.56
"1052" 11.01354 50.93103 1.25444986632529 74.087232 0.0808616121610309 0.0220984983374353 0.0278509036252832 64.6933333333333
"1053" 11.89005 54.7122 1.25490048505453 75.703924 0.0525306958339116 0.0236673990827071 0.0423252782788479 71.24
"1054" 12.11015 53.30938 1.25474754296556 77.004422 0.0556792442703022 0.0315805474993889 0.0271446848125595 60.3
"1055" 11.42477 50.037 1.25514718269043 77.608849 0.0847813741545782 0.0587108648806786 0.0322816951663651 58.3333333333333
"1056" 11.4538 50.36912 1.2552164693184 77.56005 0.0754383436064887 0.0479500692861264 0.0138596744666177 77.5033333333333
"1057" 11.2069 48.09424 1.25517311108797 78.075802 0.0848555265059918 0.106430103608651 0.0527527644433377 74.1533333333333
"1058" 10.92594 48.45334 1.25498069279164 77.848475 0.0691819834265976 0.0174687053327051 0.0296151462580602 72.1833333333333
"1059" 11.09198 48.00366 1.25488283834469 78.506259 0.094949594211313 0.0229066735996376 0.0178520214964435 71.56
"1060" 10.71002 48.48839 1.25495472227453 77.421588 0.0686340921865692 0.0700188702192124 0.0389524981537551 66.3566666666667
"1061" 10.67526 47.57959 1.25500570395329 78.919857 0.074163055513402 0.0384100809953155 0.0238101105002594 74.5866666666667
"1062" 10.79607 49.14418 1.25513607255544 79.708167 0.0717138088211729 0.0683723817329999 0.034869687570135 56.2766666666667
"1063" 11.91401 51.22453 1.25477735406191 79.692893 0.0601607938888754 0.0569766405052906 0.0418837437673237 56.1433333333333
"1064" 11.12792 50.22412 1.25543780582054 81.133635 0.0543319596114997 0.0390001969545877 0.0591023305916698 55.43
"1065" 11.11127 43.82383 1.25486763356747 80.927333 0.0696019446921909 0.0549582274508943 0.0172007799013834 98.2166666666667
"1066" 11.6464 43.36798 1.25486260066487 78.859949 0.0715625343453771 0.129102665775652 0.017674305754974 95.9266666666667
"1067" 11.32012 44.1504 1.25478105779363 79.349122 0.0798120426285234 0.121216347774353 0.0321588419915381 94.1033333333333
"1068" 11.6438 45.35569 1.2551309467866 79.069426 0.0956214466067778 0.113834932743397 0.0410227872277792 93.89
"1069" 11.3174 45.206 1.25517541118489 78.926798 0.0729527099863926 0.101850467875202 0.0331544757841019 96.7533333333333
"1070" 11.67976 43.88501 1.25534984841694 79.299133 0.088632129427317 0.0223921773978682 0.0346730890837923 97.35
"1071" 12.08505 42.67379 1.25565704654663 79.989057 0.0868089912743431 0.0452338151834183 0.0292405339547862 99.6266666666667
"1072" 12.88027 42.53385 1.25581506342499 80.517904 0.0859883372010059 0.0146007364727868 0.0276384181764259 99.9466666666667
"1073" 12.76756 43.9486 1.25588238789056 80.982875 0.080029152007118 0.0304645488714256 0.0395044934983137 91.8266666666667
"1074" 12.27795 47.47423 1.25610941510769 81.104872 0.0814477986960364 0.0869671077145341 0.0521640259603653 95.9666666666667
"1075" 12.97725 47.20995 1.25602170365087 79.75796 0.0883553141073802 0.0769473921583956 0.0465308026626756 96.2066666666667
"1076" 13.72052 48.99216 1.25631883594649 79.355867 0.0758676056009539 0.0325171506635686 0.0539383744101548 95.7966666666667
"1077" 14.45346 50.17752 1.25659786121338 80.788674 0.0804472423904034 0.0177630083689488 0.0435934008504365 90.8466666666667
"1078" 14.25127 49.6722 1.25697381460538 81.452214 0.0748469434653894 0.0226340095148374 0.0360713298920933 88.4333333333333
"1079" 13.06925 49.56076 1.25697896516774 82.5472 0.0832719551619259 0.00526324198055633 0.0337002188104653 92.1766666666667
"1080" 12.16321 48.38716 1.25716943085401 83.272233 0.0761586949497707 0.012618453789682 0.0364880166150979 87.8333333333333
"1081" 11.75695 46.34354 1.2573007985619 83.385103 0.0985901105303671 0.045854644860466 0.0403036735008611 95.86
"1082" 12.71874 49.15631 1.25727866999754 82.647773 0.0722250710369109 0.0429678551500946 0.072995407937389 75.7833333333333
"1083" 12.27455 49.04743 1.25705313418893 81.734686 0.067112611052951 0.0021247299718073 0.0368787346878653 72.97
"1084" 13.24573 50.77858 1.25709210312007 79.206495 0.046557199942925 0.0359037505736056 0.0520624595199135 86.5133333333333
"1085" 13.87491 48.26147 1.25630277947397 75.813623 0.0759671233903499 0.0470761196701837 0.0487486621275442 99.5133333333333
"1086" 13.31852 47.45647 1.25615922838414 76.674339 0.0849188198088076 0.0504725898794696 0.0557261879402114 98.8733333333333
"1087" 14.74856 48.49646 1.25615564527827 73.644674 0.0550057768351622 0.0544590948011303 0.0600865559037997 97.0866666666667
"1088" 14.08365 47.71219 1.25618755673349 74.461749 0.0630257781185985 0.0898647182864074 0.0417364205076701 99.6166666666667
"1089" 13.73119 45.27267 1.25672002861123 75.494846 0.0665003979990081 0.113685580463069 0.0294790496048814 99.8
"1090" 13.75119 45.28053 1.25701338305129 75.439304 0.0726376117266942 0.0642711191407362 0.0415467377130281 99.9833333333333
"1091" 13.53764 42.54666 1.25705425836409 77.412264 0.0772826726076332 0.0116928700215963 0.0166728120410864 99.9966666666667
"1092" 14.04942 41.77294 1.25712909660394 76.202222 0.0675826617753616 0.0685349862451659 0.0459830485972689 100.01
"1093" 14.03368 43.00331 1.25666304007445 74.31932 0.0737239270098791 0.0807491073387712 0.02951966620324 99.99
"1094" 13.65805 43.03007 1.25667294347264 73.735328 0.060068838523801 0.154469673896249 0.021736077037464 100.006666666667
"1095" 13.70649 42.47409 1.25663473193518 73.917429 0.0524353061943649 0.0713819907026997 0.0330360953856219 100.006666666667
"1096" 13.46826 43.48242 1.25654128750239 73.874385 0.0707801453194399 0.068126002538873 0.00937095665732167 100.006666666667
"1097" 13.62215 44.13856 1.25671137243868 72.648871 0.0690676361660971 0.130466505527297 0.0399806976269124 99.7
"1098" 13.44365 46.15125 1.25616861053314 70.459095 0.0550542226255518 0.105966387742522 0.0497112140807962 99.9533333333333
"1099" 13.51687 41.98102 1.25609824227022 70.293459 0.0683953533621319 0.130675128564644 0.0266927296210649 99.8833333333333
"1100" 13.5323 40.23299 1.25667302422584 75.421056 0.0720079439563119 0.0404667178582752 0.0232519900076078 99.5566666666667
"1101" 14.26165 40.18858 1.25646478990089 73.089842 0.0735048188673821 0.0448182965478214 0.0281473269616128 99.6466666666667
"1102" 13.7909 39.72396 1.2569281324114 73.219574 0.0585003371788643 0.0430573009974947 0.0325773798741871 99.93
"1103" 13.51086 41.52214 1.25667859991155 72.297959 0.0708403758161953 0.0678695316136128 0.0168134594009392 99.8833333333333
"1104" 14.16344 39.22636 1.25668485020894 72.75718 0.0671115985946917 0.028783793258146 0.0310163795937629 99.38
"1105" 14.11818 39.44742 1.25664889405628 72.710167 0.0660145854493993 0.0302210281088807 0.0398133477569709 99.9366666666667
"1106" 14.43472 38.65521 1.25679293448882 72.004178 0.0531066345588969 0.0805338125900701 0.0408386829510157 99.99
"1107" 14.25728 38.07959 1.25676186801482 72.934719 0.0675829961956278 0.026122233332266 0.0530971001634444 99.8
"1108" 14.16399 38.47957 1.25667962912147 73.097181 0.0645294369736211 0.0586651641456014 0.0542178878736378 99.8166666666667
"1109" 14.01357 39.63906 1.25661077173944 72.947811 0.072096332340724 0.0358813225258043 0.0321260101269664 99.5066666666667
"1110" 14.49332 39.24185 1.25646478499074 71.359881 0.0653772772560048 0.0345723977788404 0.0467521948640132 99.99
"1111" 14.22065 40.19943 1.25641298343216 71.158538 0.0704397478314986 0.0221401071564965 0.0301548622190817 99.78
"1112" 14.01625 39.62608 1.25639006420868 70.753075 0.0825856416659235 0.0759761764060987 0.0439041752931088 100.016666666667
"1113" 14.659 38.53417 1.25649972642525 69.889582 0.0527281874616277 0.0409739665400452 0.0466857681087201 99.9466666666667
"1114" 14.40921 38.98453 1.25703683888629 70.138533 0.0568095475046862 0.0212525993579827 0.026410538898541 99.99
"1115" 14.66258 38.23565 1.25737656668086 69.300432 0.0573723792129352 0.0703579433186327 0.049061721323487 100.01
"1116" 14.97686 37.69365 1.25665756394822 69.831659 0.0505116025655578 0.0180214672711532 0.0495839308565709 99.7866666666667
"1117" 14.53178 38.8638 1.2570646620002 69.063581 0.0497649840556353 0.0599224259008198 0.0359279889494305 99.9166666666667
"1118" 14.30089 37.99919 1.25725169272546 69.870539 0.052411409359837 0.0554157959621439 0.0442517281947581 99.9266666666667
"1119" 14.13173 40.47485 1.25670072696394 68.821771 0.0698330706856132 0.0495371209728149 0.0324906254317958 99.89
"1120" 14.55133 38.68683 1.25681999299657 68.110228 0.0645446498704929 0.0347058437991753 0.0591754793383398 99.8733333333333
"1121" 14.31028 38.23571 1.25671768913773 69.077864 0.0527032035711391 0.0157890053659346 0.0596116505385654 99.4
"1122" 13.55453 40.49599 1.25666088254047 67.86584 0.0691766590210063 0.0521543138597103 0.000703760237483217 99.01
"1123" 13.34867 40.17783 1.25690306887119 70.132383 0.0685979576991565 0.078829683897541 0.0250609603495454 99.4266666666667
"1124" 13.33584 40.54657 1.25657615416845 67.924755 0.075362181909801 0.0637399791272974 0.0198459740259588 99.4433333333333
"1125" 13.26923 40.70316 1.25660339585524 69.508122 0.0724264030392118 0.0194454749509831 0.0272495849564798 100
"1126" 14.6116 39.09338 1.25664237394987 67.223328 0.0486741629937858 0.051613636460434 0.0411237460706007 100
"1127" 14.61961 38.24628 1.25659015263557 67.375674 0.0566863137935964 0.0539302212333648 0.0581886213350324 99.9233333333333
"1128" 14.37429 38.92817 1.25656947600258 67.309419 0.060255463052436 0.0364929957930703 0.0308557329688973 99.8133333333333
"1129" 13.75661 39.72944 1.25666693465653 68.30066 0.0640819504223788 0.0418182301039103 0.0265710263163119 98.6633333333333
"1130" 13.6848 40.65617 1.25652947857145 65.931758 0.0792298754822869 0.00568039915153216 0.0239794666153972 99.75
"1131" 14.23513 39.94632 1.25686589215149 66.349519 0.0792227397993555 0.017834361943428 0.0388960560399555 99.1333333333333
"1132" 13.81214 40.06488 1.25690117859009 67.848979 0.063692447368764 0.0684003500764361 0.0302106875947074 99.8966666666667
"1133" 14.06214 39.55737 1.25695369869892 66.859323 0.0722427027465236 0.0349522175694292 0.0254186266344292 99.8966666666667
"1134" 14.33512 38.9144 1.25731449279903 67.816842 0.0597322868591264 0.0346778223217307 0.0655134735455069 99.4433333333333
"1135" 14.26274 40.02488 1.2571311622012 65.868678 0.0857178915131314 0.0300182025441193 0.0445981766635463 99.6566666666667
"1136" 13.67298 39.79722 1.25751173206681 66.237839 0.0738786277753642 0.0359309416657442 0.050624102579087 98.4366666666667
"1137" 13.98796 40.09087 1.25739529225379 65.840905 0.0803278676804909 0.047800176192304 0.0385071194038644 99.96
"1138" 14.37341 40.49763 1.25745854823109 65.141463 0.0774582371197927 0.0730972816716318 0.0401258811451666 99.84
"1139" 13.33788 41.25298 1.25774702762469 66.279099 0.0740942563585817 0.0602964726095804 0.0270047259059708 99.87
"1140" 13.51883 41.08428 1.25773308094021 66.57665 0.0792465028408524 0.0898966333486118 0.0275648032437516 99.02
"1141" 13.05224 43.17695 1.25769959493986 66.582007 0.0703769850998756 0.0776662807493518 0.044658178686091 99.7166666666667
"1142" 13.22342 42.39979 1.25809811574585 67.787087 0.0755799180544821 0.0561093575261246 0.0324217276418802 99.93
"1143" 13.64076 42.82427 1.25819963560656 66.007138 0.0689709810890302 0.101575952152377 0.01758658422547 99.87
"1144" 14.34218 40.94567 1.25855790971677 67.276093 0.0762092652581407 0.0215193558790618 0.0491537317358241 97.1833333333333
"1145" 13.48998 45.71206 1.25840678830463 67.585744 0.0798382206645229 0.0260919616245088 0.0463560245816878 96.93
"1146" 13.68846 46.69202 1.25889371004315 66.839685 0.0719713978051585 0.055987315420528 0.0442776479676947 99.95
"1147" 13.94531 42.01136 1.25930647169956 66.544514 0.0849216690055653 0.0601995019044079 0.0406992836361925 99.9333333333333
"1148" 13.67596 42.97076 1.25961219574184 67.32886 0.0910273940549695 0.0434931315247638 0.0281935482438572 95.65
"1149" 14.31451 48.86521 1.25937818198059 66.388996 0.085842547177654 0.0367987702154786 0.0543645913208608 96.0533333333333
"1150" 14.14763 48.21924 1.25984582015358 65.854196 0.0705612035372709 0.0694865220333696 0.0421287988025333 98.7433333333333
"1151" 13.57084 48.20438 1.26085311000346 68.166564 0.073451562320387 0.0466040632467657 0.0518856962998156 97.36
"1152" 14.4031 52.59674 1.26146891518918 67.570471 0.0518756587123605 0.034203502189386 0.0426243087811412 97.08
"1153" 13.47714 52.44472 1.26173171222895 69.371646 0.0802014373969551 0.0190800122126484 0.0632574687054532 97.72
"1154" 13.76514 49.62186 1.26291739248195 68.450229 0.0683880004126366 0.0401851259271529 0.0632184197604664 90.4533333333333
"1155" 13.80056 50.5042 1.26275266555549 69.605321 0.0815268365921383 0.00440218768848783 0.0421949704964093 95.1666666666667
"1156" 14.66176 53.35893 1.26319193127669 68.879694 0.0490671788380113 0.00317209025755369 0.0396391470762096 89.73
"1157" 14.0473 50.33784 1.26359739636799 69.658285 0.0577069116485018 0.0488949772808086 0.0512097940725449 96.32
"1158" 13.14907 48.21073 1.26359421089927 70.318848 0.0664469350303862 0.0477090971778211 0.0512822115310066 88.2033333333333
"1159" 13.73417 52.50035 1.2643499128267 70.388873 0.0586488080459176 0.0159867495336441 0.0304619047606323 92.45
"1160" 13.45182 49.89956 1.26552750709588 70.102828 0.0678519263564336 0.0184363726101128 0.0515642035234602 82.0766666666667
"1161" 12.27986 51.5758 1.26565781908282 72.875803 0.0634729141863181 0.00575865070986101 0.0471251045033467 75.48
"1162" 12.55881 55.27992 1.26636409975915 72.840891 0.0817499428687909 0.03008215949554 0.023552301340805 78.5633333333333
"1163" 12.68586 55.92458 1.26627575084894 73.116422 0.071903347506594 0.0284482657158068 0.0443721280852112 84.0466666666667
"1164" 12.71072 56.51566 1.26688698461879 72.592733 0.0570678450945344 0.0272779905452422 0.0400289105584868 87.1833333333333
"1165" 12.22829 55.03615 1.26713478670082 72.835336 0.0552999887964711 0.00780301307713442 0.00399259223277715 81.53
"1166" 12.24477 54.09347 1.26742397765584 73.508 0.0570976180034415 0.0241201451691937 0.0333727236363559 73.67
"1167" 11.71864 54.39783 1.26739451692644 74.173918 0.0614668937692428 0.0134664562231863 0.0133753173927811 72.44
"1168" 12.38071 51.4019 1.26732989676366 74.100722 0.0673328347081872 0.00832827304615745 0.0266402640542337 73.1133333333333
"1169" 12.63514 52.97124 1.26764708130133 73.682761 0.0678554412535199 0.044332646267428 0.0302816988228992 86.1666666666667
"1170" 12.93406 53.19743 1.26771052879966 73.666099 0.0510738623448476 0.0390569976703566 0.0383917757234319 83.5466666666667
"1171" 12.03823 53.55338 1.26857146973263 74.860268 0.0575779745028962 0.0150533523400984 0.0256249735318492 74.32
"1172" 11.71647 56.64622 1.26846979314007 75.282198 0.0540006332965475 0.0109078429239927 0.0358831055981925 67.73
